amplitude
0.065482594
-0.07473709
0.08197904
-0.082985304
-0.13247462
-0.07473709
-0.14897105
-0.016999578
-0.025247796
-0.0005031454
-0.124226406
-0.049992446
-0.13247462
0.040737946
-0.016999578
0.024241513
0.024241513
-0.05824066
0.073730804
-0.049992446
0.024241513
0.040737946
-0.016999578
0.024241513
-0.025247796
-0.0005031454
0.040737946
-0.016999578
0.065482594
-0.04174423
-0.124226406
0.057234377
0.015993295
-0.0005031454
0.048986163
-0.09123352
-0.115978174
-0.016999578
0.040737946
-0.0005031454
-0.03349601
-0.05824066
0.048986163
-0.025247796
-0.049992446
0.024241513
-0.05824066
-0.07473709
-0.09948174
0.0077450713
0.048986163
-0.05824066
-0.025247796
-0.07473709
0.09847547
0.040737946
0.015993295
0.057234377
0.090227254
0.09847547
-0.06648888
-0.03349601
0.040737946
-0.025247796
0.13971655
0.090227254
-0.115978174
-0.04174423
0.03248973
-0.025247796
-0.0005031454
-0.04174423
-0.016999578
0.065482594
-0.016999578
0.024241513
0.08197904
-0.082985304
0.015993295
-0.04174423
-0.016999578
-0.025247796
-0.09123352
0.073730804
-0.07473709
-0.03349601
0.040737946
-0.06648888
-0.115978174
-0.008751362
-0.025247796
-0.016999578
0.03248973
0.090227254
0.040737946
0.024241513
-0.082985304
0.03248973
0.0077450713
-0.115978174
-0.082985304
0.048986163
0.015993295
-0.049992446
-0.03349601
0.057234377
0.048986163
0.13146834
-0.04174423
-0.04174423
0.0077450713
-0.09123352
0.015993295
-0.025247796
-0.016999578
-0.008751362
-0.06648888
-0.03349601
-0.10772996
0.0077450713
-0.14897105
-0.008751362
0.08197904
0.024241513
-0.049992446
-0.05824066
0.090227254
0.015993295
-0.03349601
-0.09948174
0.048986163
-0.05824066
-0.05824066
-0.025247796
-0.016999578
-0.09123352
0.0077450713
0.048986163
-0.0005031454
-0.14897105
-0.049992446
-0.14072284
-0.0005031454
-0.049992446
-0.10772996
0.040737946
0.015993295
-0.0005031454
0.024241513
-0.04174423
0.0077450713
-0.05824066
0.065482594
-0.008751362
-0.0005031454
-0.008751362
-0.09123352
0.015993295
0.0077450713
0.024241513
-0.03349601
0.090227254
-0.13247462
0.015993295
-0.06648888
-0.049992446
-0.06648888
0.03248973
-0.14897105
-0.05824066
-0.082985304
-0.016999578
-0.0005031454
-0.04174423
0.0077450713
-0.10772996
-0.04174423
-0.10772996
0.073730804
-0.10772996
-0.016999578
-0.008751362
-0.082985304
0.08197904
-0.082985304
-0.049992446
0.040737946
0.040737946
0.065482594
0.015993295
0.040737946
0.048986163
0.10672369
0.040737946
-0.016999578
0.015993295
-0.008751362
-0.016999578
0.0077450713
0.015993295
-0.016999578
-0.049992446
0.057234377
-0.016999578
-0.016999578
-0.06648888
-0.115978174
-0.05824066
-0.008751362
-0.082985304
-0.10772996
-0.025247796
0.024241513
0.057234377
-0.049992446
-0.0005031454
-0.04174423
-0.0005031454
-0.016999578
-0.10772996
0.015993295
-0.025247796
0.03248973
0.040737946
-0.03349601
-0.049992446
0.057234377
-0.082985304
0.065482594
-0.09948174
-0.124226406
-0.008751362
-0.0005031454
-0.016999578
0.03248973
-0.082985304
-0.008751362
-0.049992446
-0.06648888
-0.0005031454
-0.016999578
-0.14072284
-0.082985304
-0.0005031454
0.0077450713
0.024241513
0.015993295
0.024241513
-0.082985304
-0.09123352
-0.025247796
-0.025247796
-0.016999578
0.040737946
0.040737946
-0.082985304
0.057234377
-0.04174423
-0.09123352
0.024241513
0.03248973
-0.04174423
-0.05824066
-0.025247796
-0.05824066
-0.03349601
0.024241513
0.024241513
-0.049992446
-0.06648888
-0.0005031454
0.048986163
-0.0005031454
0.10672369
0.015993295
-0.19846036
-0.05824066
-0.115978174
0.0077450713
-0.05824066
-0.06648888
0.03248973
-0.15721928
-0.025247796
0.03248973
-0.04174423
0.048986163
-0.082985304
0.015993295
-0.016999578
-0.09123352
-0.04174423
-0.04174423
-0.04174423
0.03248973
-0.05824066
-0.03349601
-0.016999578
-0.03349601
-0.05824066
-0.025247796
0.024241513
-0.05824066
0.073730804
-0.04174423
0.073730804
0.024241513
-0.0005031454
-0.008751362
0.08197904
0.03248973
0.057234377
-0.082985304
-0.04174423
0.024241513
-0.124226406
0.0077450713
-0.016999578
-0.05824066
-0.008751362
-0.0005031454
0.015993295
-0.008751362
0.0077450713
0.048986163
-0.05824066
-0.008751362
-0.049992446
-0.016999578
-0.09123352
-0.115978174
0.024241513
0.0077450713
-0.03349601
-0.07473709
0.090227254
-0.0005031454
-0.008751362
-0.06648888
-0.07473709
0.015993295
0.0077450713
-0.016999578
-0.0005031454
0.024241513
0.040737946
-0.049992446
-0.03349601
-0.06648888
0.0077450713
0.073730804
-0.082985304
-0.06648888
-0.025247796
-0.025247796
-0.049992446
-0.049992446
-0.082985304
-0.10772996
-0.03349601
0.048986163
0.073730804
-0.06648888
-0.05824066
0.03248973
0.015993295
-0.0005031454
-0.008751362
-0.049992446
0.040737946
-0.025247796
0.024241513
0.13971655
-0.008751362
-0.05824066
-0.04174423
0.024241513
-0.03349601
0.0077450713
-0.016999578
-0.115978174
-0.14072284
-0.025247796
-0.09948174
-0.049992446
-0.082985304
-0.04174423
-0.0005031454
-0.03349601
-0.13247462
0.0077450713
-0.008751362
-0.016999578
0.114971906
-0.06648888
0.03248973
0.03248973
-0.05824066
0.057234377
-0.016999578
0.024241513
-0.008751362
-0.09123352
-0.049992446
0.073730804
-0.05824066
-0.008751362
-0.016999578
-0.049992446
0.03248973
-0.05824066
-0.05824066
0.065482594
-0.0005031454
-0.04174423
0.057234377
0.024241513
0.090227254
-0.016999578
0.114971906
0.090227254
0.09847547
0.015993295
0.024241513
-0.008751362
0.09847547
0.03248973
0.015993295
0.09847547
-0.008751362
0.065482594
-0.008751362
0.090227254
-0.025247796
0.015993295
-0.0005031454
0.09847547
-0.049992446
0.13146834
-0.0005031454
-0.03349601
0.03248973
0.03248973
0.015993295
-0.008751362
0.040737946
-0.008751362
-0.008751362
0.13146834
0.0077450713
-0.04174423
0.057234377
0.040737946
0.03248973
-0.09123352
0.0077450713
-0.124226406
-0.016999578
-0.06648888
-0.115978174
0.090227254
-0.0005031454
-0.082985304
-0.082985304
0.024241513
0.065482594
0.040737946
-0.03349601
-0.025247796
-0.06648888
0.024241513
-0.016999578
-0.0005031454
-0.049992446
-0.07473709
-0.09123352
-0.008751362
0.065482594
-0.04174423
0.015993295
-0.03349601
0.057234377
-0.0005031454
-0.025247796
-0.0005031454
0.03248973
0.03248973
-0.07473709
-0.09948174
-0.016999578
0.03248973
0.114971906
0.13971655
-0.0005031454
-0.115978174
-0.03349601
-0.016999578
-0.016999578
0.13971655
-0.016999578
0.114971906
0.065482594
-0.016999578
-0.124226406
-0.04174423
-0.124226406
0.03248973
0.08197904
-0.03349601
-0.04174423
-0.09123352
-0.03349601
-0.04174423
-0.008751362
0.048986163
0.03248973
-0.082985304
-0.008751362
0.057234377
-0.03349601
-0.049992446
-0.03349601
-0.04174423
-0.025247796
-0.008751362
0.024241513
-0.07473709
-0.025247796
-0.025247796
0.073730804
0.0077450713
0.114971906
-0.008751362
-0.14897105
0.024241513
-0.06648888
0.048986163
-0.05824066
-0.016999578
-0.025247796
0.015993295
-0.0005031454
0.024241513
-0.124226406
0.0077450713
0.065482594
-0.05824066
-0.124226406
0.12322012
-0.03349601
-0.016999578
-0.05824066
-0.049992446
0.03248973
-0.10772996
-0.016999578
0.03248973
0.057234377
-0.008751362
-0.10772996
0.015993295
-0.13247462
0.015993295
-0.09123352
-0.09123352
-0.0005031454
-0.04174423
0.057234377
-0.082985304
-0.03349601
-0.16546749
-0.025247796
0.0077450713
-0.0005031454
-0.025247796
0.024241513
-0.05824066
0.057234377
-0.115978174
0.0077450713
-0.025247796
-0.016999578
0.024241513
-0.016999578
-0.05824066
0.048986163
-0.09123352
-0.13247462
-0.025247796
-0.049992446
-0.03349601
-0.04174423
-0.07473709
0.073730804
-0.13247462
0.09847547
-0.06648888
-0.082985304
-0.025247796
-0.03349601
0.10672369
-0.082985304
0.0077450713
-0.03349601
-0.0005031454
-0.06648888
-0.008751362
-0.0005031454
0.040737946
-0.14072284
-0.025247796
0.048986163
-0.115978174
0.03248973
-0.10772996
-0.016999578
0.03248973
0.14796478
-0.0005031454
0.0077450713
0.12322012
0.065482594
0.024241513
0.03248973
0.040737946
-0.06648888
-0.03349601
-0.025247796
0.16446121
0.073730804
-0.07473709
0.090227254
0.10672369
-0.0005031454
0.03248973
-0.10772996
0.065482594
0.09847547
-0.06648888
0.03248973
-0.124226406
-0.016999578
0.040737946
0.057234377
-0.0005031454
0.0077450713
0.015993295
0.0077450713
0.08197904
-0.008751362
0.03248973
0.18920586
0.03248973
-0.016999578
-0.03349601
-0.0005031454
0.090227254
0.024241513
-0.07473709
0.0077450713
0.024241513
-0.049992446
0.024241513
-0.016999578
0.090227254
0.015993295
-0.008751362
0.08197904
0.015993295
0.0077450713
0.09847547
-0.025247796
0.0077450713
-0.115978174
0.015993295
-0.016999578
-0.124226406
0.12322012
0.08197904
0.065482594
-0.04174423
0.024241513
-0.008751362
0.065482594
0.03248973
0.024241513
0.048986163
0.08197904
0.065482594
-0.008751362
0.048986163
-0.07473709
-0.008751362
-0.09948174
0.073730804
0.090227254
0.048986163
0.065482594
0.040737946
-0.03349601
0.015993295
0.08197904
0.057234377
-0.049992446
-0.10772996
0.040737946
-0.0005031454
-0.008751362
-0.025247796
-0.04174423
-0.025247796
-0.124226406
-0.14072284
-0.0005031454
0.024241513
-0.09948174
-0.03349601
-0.025247796
-0.016999578
0.057234377
0.0077450713
-0.115978174
-0.049992446
0.03248973
-0.06648888
0.048986163
-0.06648888
-0.0005031454
-0.082985304
-0.082985304
-0.03349601
-0.07473709
-0.025247796
-0.18196392
-0.016999578
-0.06648888
-0.04174423
-0.10772996
0.073730804
-0.082985304
-0.16546749
-0.025247796
-0.115978174
-0.008751362
0.057234377
-0.115978174
0.040737946
-0.049992446
-0.09948174
0.08197904
0.040737946
-0.082985304
-0.09948174
-0.05824066
-0.082985304
-0.016999578
-0.049992446
-0.049992446
-0.008751362
-0.10772996
-0.049992446
-0.082985304
-0.17371571
-0.025247796
-0.016999578
-0.09123352
-0.04174423
-0.025247796
-0.008751362
-0.14072284
-0.008751362
-0.05824066
-0.082985304
-0.05824066
0.08197904
-0.03349601
0.0077450713
-0.06648888
0.08197904
-0.016999578
-0.016999578
0.024241513
-0.0005031454
0.048986163
0.065482594
-0.07473709
-0.0005031454
-0.025247796
0.073730804
-0.0005031454
0.024241513
-0.03349601
-0.05824066
0.16446121
-0.05824066
0.10672369
0.0077450713
0.114971906
0.03248973
0.057234377
0.065482594
0.03248973
0.015993295
0.040737946
0.024241513
-0.025247796
0.065482594
-0.082985304
-0.05824066
-0.09123352
-0.06648888
-0.09948174
-0.008751362
-0.082985304
-0.16546749
-0.0005031454
-0.15721928
-0.10772996
-0.13247462
0.03248973
-0.025247796
-0.06648888
-0.049992446
0.015993295
-0.04174423
-0.03349601
-0.03349601
-0.0005031454
-0.0005031454
-0.008751362
0.0077450713
-0.0005031454
-0.016999578
-0.008751362
0.0077450713
-0.049992446
-0.008751362
-0.09123352
0.040737946
-0.008751362
0.057234377
-0.025247796
0.024241513
0.024241513
0.073730804
0.040737946
0.048986163
-0.03349601
0.090227254
0.057234377
-0.008751362
-0.008751362
-0.049992446
-0.016999578
-0.10772996
-0.04174423
-0.06648888
-0.05824066
-0.008751362
-0.03349601
0.024241513
-0.03349601
0.057234377
-0.05824066
-0.09123352
-0.07473709
0.015993295
-0.0005031454
0.057234377
-0.0005031454
-0.04174423
-0.049992446
-0.082985304
-0.09123352
0.015993295
0.048986163
0.03248973
-0.016999578
-0.124226406
-0.03349601
-0.05824066
0.0077450713
-0.082985304
-0.082985304
-0.008751362
-0.008751362
-0.10772996
-0.05824066
0.040737946
-0.016999578
-0.049992446
-0.06648888
0.057234377
-0.07473709
-0.06648888
-0.025247796
0.015993295
-0.008751362
0.09847547
-0.049992446
0.015993295
-0.016999578
-0.07473709
0.040737946
