amplitude
-0.012041528
-0.10260809
-0.13101886
-0.1506165
-0.20442301
-0.24002345
-0.18737654
-0.036045726
0.10693581
0.11772031
0.011730747
-0.107594475
-0.16603947
-0.17520049
-0.21868637
-0.30194733
-0.31899378
-0.22123754
-0.07918371
-0.012737302
-0.10956584
-0.19421832
-0.038017087
0.4189904
0.88863784
1.0106301
0.71863705
0.28424218
0.030980492
-0.0036922412
-0.03419033
-0.21091689
-0.36247966
-0.28536472
0.07261097
0.46004108
0.5858602
0.36031348
-0.051932566
-0.3147032
-0.18644884
0.19147235
0.50074387
0.4528514
0.2774004
0.17952824
0.10067384
-0.09495459
-0.43971056
-0.7771609
-1.0259001
-0.9819504
-0.659807
-0.21543942
0.06252224
0.11957572
0.08548278
0.057187974
0.007788029
-0.09878134
-0.22668777
-0.39054254
-0.5010546
-0.41988102
-0.072921745
0.26116568
0.4362688
0.44345847
0.47337672
0.65508974
0.8347153
0.79865104
0.51871806
0.16839585
-0.052860264
-0.08080718
-0.0527443
-0.11849493
-0.31087643
-0.46046785
-0.4457406
-0.30797738
-0.17485261
-0.293714
-0.6257141
-0.88315046
-0.76359326
-0.3128478
0.15540805
0.31891492
0.23043567
0.32100224
0.7438009
1.2300309
1.4311095
1.2703857
0.8887538
0.5566377
0.37202567
0.2174479
-0.0041560903
-0.25173566
-0.46615
-0.59625965
-0.64623946
-0.6770854
-0.7165126
-0.7232384
-0.71303374
-0.62095964
-0.4497993
-0.33059
-0.34253415
-0.35424632
-0.25776568
0.0017579884
0.33306232
0.5166307
0.3681989
0.10438464
0.08791799
0.39208716
0.7566727
0.81894445
0.5456213
0.2073592
0.04535982
0.016369238
-0.018651381
-0.19653757
-0.5527738
-0.94727767
-1.1591408
-1.0839971
-0.80394816
-0.4773983
-0.24535772
-0.1456301
-0.059238195
0.09754287
0.1971545
0.100094035
-0.097041905
-0.13322215
0.050114274
0.30360788
0.35880595
0.17303434
-0.09588228
-0.19816104
-0.086373374
0.14821841
0.37735993
0.45505467
0.36506793
0.1420724
-0.10423157
-0.29417786
-0.38938293
-0.44342133
-0.44411713
-0.3752355
